#flows,time,epsilon,r_threshold,is_correlated,key,count_chern,byte_chern,pred,true
150,1.17885112762,0.001,0.01,0,s3-s6,0.579549408461,1.41964445108e-06,0,0
150,1.17885112762,0.001,0.01,0,s5-s6,0.123167035543,2.53440323123e-07,0,0
150,1.17885112762,0.001,0.01,0,s3-s4,0.0824820861579,2.96297032041e-09,0,0
200,1.77506613731,0.001,0.01,1,s4-s5,9.82338687201e-05,1.58027576437e-21,1,1
200,1.77506613731,0.001,0.01,1,s3-s6,3.00183028838e-08,4.13996545603e-22,1,1
200,1.77506613731,0.001,0.01,1,s5-s6,2.36872291645e-05,4.6314555746e-27,1,1
200,1.77506613731,0.001,0.01,1,s3-s4,3.26802332214e-08,7.2318283382e-10,1,1
150,1.3245704174,0.001,0.01,-1,s4-s5,0.26255037399,0.0769526801031,-1,-1
150,1.3245704174,0.001,0.01,-1,s3-s6,0.00418287875187,0.00418287875187,-1,-1
150,1.3245704174,0.001,0.01,-1,s5-s6,0.10011291504,0.00147271443403,-1,-1
150,1.3245704174,0.001,0.01,-1,s3-s4,0.266362420094,0.12182657883,-1,-1
150,1.18123435974,0.001,0.01,-1,s4-s5,0.0294401337846,0.00319381224179,-1,-1
150,1.18123435974,0.001,0.01,-1,s3-s6,0.174781218665,0.174781218665,-1,-1
150,1.18123435974,0.001,0.01,-1,s5-s6,0.416810073954,0.272069809104,-1,-1
150,1.18123435974,0.001,0.01,-1,s3-s4,0.55169827747,0.17915716853,-1,-1
200,1.67718195915,0.001,0.01,0,s4-s5,0.183637304144,3.13625556174e-10,0,0
200,1.67718195915,0.001,0.01,0,s3-s6,0.0178259020132,4.31286281554e-11,0,0
200,1.67718195915,0.001,0.01,0,s5-s6,0.0474821859575,1.13414226081e-11,0,0
200,1.67718195915,0.001,0.01,0,s3-s4,0.288033838372,2.70635826391e-14,0,0
200,1.914539814,0.001,0.01,1,s4-s5,3.87973449575e-10,5.09969017805e-23,1,1
200,1.914539814,0.001,0.01,1,s3-s6,7.4338756423e-10,2.72907108398e-16,1,1
200,1.914539814,0.001,0.01,1,s5-s6,1.39247666382e-06,1.75050205773e-16,1,1
200,1.914539814,0.001,0.01,1,s3-s4,2.14754497391e-07,2.14754497391e-07,1,1
200,1.90184617043,0.001,0.01,1,s4-s5,0.000403013652172,1.11520004978e-13,1,1
200,1.90184617043,0.001,0.01,1,s3-s6,3.10436349601e-06,1.46565427885e-18,1,1
200,1.90184617043,0.001,0.01,1,s5-s6,0.000213358299122,7.58333317079e-19,1,1
200,1.90184617043,0.001,0.01,1,s3-s4,5.06615031375e-09,4.32274925713e-12,1,1
200,1.67893624306,0.001,0.01,-1,s4-s5,0.0194267566484,0.00321981630659,-1,-1
200,1.67893624306,0.001,0.01,-1,s3-s6,0.314200885564,0.0295417958972,-1,-1
200,1.67893624306,0.001,0.01,-1,s5-s6,0.318983064278,0.0084424448235,-1,-1
200,1.67893624306,0.001,0.01,-1,s3-s4,0.192106430833,0.192106430833,-1,-1
200,1.5849711895,0.001,0.01,0,s4-s5,0.482861787229,3.84630712242e-13,0,0
200,1.5849711895,0.001,0.01,0,s3-s6,0.104505626614,1.08910600274e-09,0,0
200,1.5849711895,0.001,0.01,0,s5-s6,0.132004360629,2.09469083817e-11,0,0
200,1.5849711895,0.001,0.01,0,s3-s4,0.132004360629,2.54095040516e-10,0,0
200,1.36860895157,0.001,0.01,0,s4-s5,0.386456427683,9.09125009873e-11,0,0
200,1.36860895157,0.001,0.01,0,s3-s6,0.204382115756,1.7040379033e-12,0,0
200,1.36860895157,0.001,0.01,0,s5-s6,0.193053826643,5.14532424335e-10,0,0
200,1.36860895157,0.001,0.01,0,s3-s4,0.0308140061558,4.13332485068e-12,0,0
