#flows,time,epsilon,r_threshold,is_correlated,key,count_chern,byte_chern,pred,true
250,2.7126383781,0.005,0.01,1,s3-s4,7.28272619528E-07,4.18673182172E-08,1,1
300,2.892812252,0.005,0.01,-1,s4-s5,0.3869638038,0.1053244704,-1,-1
300,2.892812252,0.005,0.01,-1,s3-s6,0.2746652633,0.021835893,-1,-1
300,2.892812252,0.005,0.01,-1,s5-s6,0.0689326989,0.0415627474,-1,-1
300,2.892812252,0.005,0.01,-1,s3-s4,0.0320530904,0.0320530904,-1,-1
250,2.687800169,0.005,0.01,0,s4-s5,0.4104647017,1.28270885162E-12,0,0
250,2.687800169,0.005,0.01,0,s3-s6,0.1362335275,9.27168810746E-10,0,0
250,2.687800169,0.005,0.01,0,s5-s6,0.1282685225,1.52447244066E-15,0,0
250,2.687800169,0.005,0.01,0,s3-s4,0.1115761108,1.54301117788E-14,0,0
350,4.0908465385,0.005,0.01,1,s4-s5,5.93909734646E-07,5.95431555078E-28,1,1
350,4.0908465385,0.005,0.01,1,s3-s6,2.82373241407E-08,6.00210162878E-24,1,1
350,4.0908465385,0.005,0.01,1,s5-s6,2.31498966146E-12,3.72492833249E-25,1,1
350,4.0908465385,0.005,0.01,1,s3-s4,5.27541448263E-08,2.65072700521E-11,1,1
250,2.4682817459,0.005,0.01,-1,s4-s5,0.0925067076,0.0875758954,-1,-1
250,2.4682817459,0.005,0.01,-1,s3-s6,0.0247324554,0.0205388275,-1,-1
250,2.4682817459,0.005,0.01,-1,s5-s6,0.1137434463,0.001187212,0,-1
250,2.4682817459,0.005,0.01,-1,s3-s4,0.5197057445,0.0153653362,-1,-1
350,3.5911831856,0.005,0.01,0,s4-s5,0.2152596409,1.73499204395E-22,0,0
350,3.5911831856,0.005,0.01,0,s3-s6,0.1265738792,1.20952878555E-19,0,0
350,3.5911831856,0.005,0.01,0,s5-s6,0.5645423027,3.38332862773E-16,0,0
350,3.5911831856,0.005,0.01,0,s3-s4,0.0368159315,4.08609754362E-20,0,0
300,3.2270030975,0.005,0.01,1,s4-s5,3.95259896295E-08,4.68885267153E-27,1,1
300,3.2270030975,0.005,0.01,1,s3-s6,1.39326027715E-09,4.27574267121E-22,1,1
