#flows,epsilon,is_correlated,key,count_chern,byte_chern,pred,true
175,0.01,0,s4-s5,0.166653532821,1.06635310517e-05,0,0
175,0.01,0,s3-s6,0.0854455706611,0.000264656491537,0,0
175,0.01,0,s5-s6,0.0561687823645,2.8976404374e-05,0,0
175,0.01,0,s3-s4,0.0708689626792,8.72907607614e-05,0,0
200,0.01,1,s4-s5,2.61668436903e-08,8.45747808857e-11,1,1
200,0.01,1,s3-s6,1.64216191915e-06,0.000232485292063,1,1
200,0.01,1,s5-s6,0.000403013652172,2.60032760977e-10,1,1
200,0.01,1,s3-s4,0.000287830154556,0.00774097423897,1,1
200,0.01,0,s4-s5,0.0178259020132,2.87362012001e-11,0,0
200,0.01,0,s3-s6,0.34069667914,6.71907447086e-05,0,0
200,0.01,0,s5-s6,0.236105612961,0.00510880805372,0,0
200,0.01,0,s3-s4,0.386456427683,1.64908377915e-06,0,0
50,0.01,1,s4-s5,0.207518646832,2.3498920628e-05,0,1
50,0.01,1,s3-s6,1.34105900156e-05,4.79681555563e-10,1,1
50,0.01,1,s5-s6,0.0691065699763,2.72259583781e-05,0,1
50,0.01,1,s3-s4,0.00415931990828,4.95891865041e-05,1,1
50,0.01,0,s4-s5,0.736653035923,3.39492686666e-05,0,0
50,0.01,0,s3-s6,0.369392747122,3.06113057701e-07,0,0
50,0.01,0,s5-s6,0.0430547760614,7.50078642961e-06,0,0
50,0.01,0,s3-s4,0.592608642959,0.000213755837882,0,0
75,0.01,1,s4-s5,0.0316210215106,2.76174138072e-10,0,1
75,0.01,1,s3-s6,0.000101741958322,3.2938455317e-08,1,1
75,0.01,1,s5-s6,3.37415063966e-05,2.33381895605e-07,1,1
75,0.01,1,s3-s4,0.000101741958322,1.36124818106e-06,1,1
75,0.01,0,s4-s5,0.0316763520241,4.25108636009e-06,0,0
75,0.01,0,s3-s6,0.281048185699,9.84718844701e-05,0,0
75,0.01,0,s5-s6,0.203038569617,9.59888690404e-05,0,0
75,0.01,0,s3-s4,0.258992984657,9.41608091958e-08,0,0
100,0.01,1,s4-s5,0.0114187674226,1.84837605634e-15,0,1
100,0.01,1,s3-s6,0.00016785436131,4.50326778972e-07,1,1
100,0.01,1,s5-s6,0.00259618496307,6.34204366908e-05,1,1
100,0.01,1,s3-s4,8.27800015008e-05,1.15980144277e-05,1,1
100,0.01,0,s4-s5,0.694794678747,0.000793440451472,0,0
100,0.01,0,s3-s6,0.0335835613531,2.43553363714e-06,0,0
100,0.01,0,s5-s6,0.484461311419,6.08467470459e-06,0,0
100,0.01,0,s3-s4,0.334030104682,0.00746445977801,0,0
125,0.01,1,s4-s5,0.000515231641273,2.3691071997e-06,1,1
125,0.01,1,s3-s6,0.00108037796982,2.90292827805e-08,1,1
125,0.01,1,s5-s6,8.19447558955e-06,1.18015623646e-11,1,1
125,0.01,1,s3-s4,6.7229957442e-05,9.09738779583e-05,1,1
125,0.01,0,s4-s5,0.108877626203,2.25046989825e-05,0,0
125,0.01,0,s3-s6,0.0495403445466,0.000120738294716,0,0
125,0.01,0,s5-s6,0.0237572640181,2.24026088684e-06,0,0
125,0.01,0,s3-s4,0.2836257682,5.51494147495e-06,0,0
150,0.01,1,s4-s5,0.000135421768533,1.13648236086e-09,1,1
150,0.01,1,s3-s6,8.32105078125e-06,2.32615783749e-07,1,1
150,0.01,1,s5-s6,0.000390987092036,3.92694101621e-07,1,1
150,0.01,1,s3-s4,0.001564170079,6.29089538966e-05,1,1
150,0.01,0,s4-s5,0.195106079301,2.76660612849e-05,0,0
