#flows,iteration,time,epsilon,r_threshold,is_correlated,key,#pres,o_f,count_chern[0]
90,2,0.20512008667,0.001,0.01,1,s3-s4,4,0,1.16415242764e-10,0.846190043423,2.0,2.0,s3,s5,s2,s1
100,2,0.280068397522,0.001,0.01,1,s4-s5,4,0,1.16415242764e-10,0.981647737327,2.0,2.0,s5,s3,s2,s1
100,2,0.280068397522,0.001,0.01,1,s3-s6,4,0,4.76837157793e-07,0.981647737327,2.0,2.0,s3,s5,s2,s1
100,2,0.280068397522,0.001,0.01,1,s5-s6,4,0,5.96046446892e-08,0.666981781555,2.0,2.0,s5,s3,s2,s1
100,2,0.280068397522,0.001,0.01,1,s3-s4,4,0,2.98023223447e-08,0.981647737327,2.0,2.0,s3,s5,s2,s1
10,3,0.0140612125397,0.001,0.01,1,s3-s6,2,0.5,2.0,2.0,2.0,2.0,s3,s2,s1,s5
10,3,0.0140612125397,0.001,0.01,1,s3-s4,2,0.5,2.0,2.0,2.0,2.0,s3,s2,s1,s5
20,3,0.0276970863342,0.001,0.01,1,s3-s4,1,0.5,2.0,2.0,2.0,2.0,s3,s2,s1,s5
30,3,0.0445220470428,0.001,0.01,1,s3-s6,2,0,3.0517578125e-05,2.0,2.0,2.0,s3,s2,s1,s5
30,3,0.0445220470428,0.001,0.01,1,s3-s4,2,0.5,2.0,2.0,2.0,2.0,s3,s2,s1,s5
40,3,0.121853113174,0.001,0.01,1,s5-s6,3,0,1.52587890625e-05,0.264930887835,2.0,2.0,s5,s3,s2,s1
40,3,0.121853113174,0.001,0.01,1,s3-s6,3,0,0.00048828125,0.136933551519,2.0,2.0,s3,s5,s2,s1
40,3,0.121853113174,0.001,0.01,1,s4-s5,3,0,0.000244140625,0.660789812877,2.0,2.0,s5,s3,s2,s1
50,3,0.0966420173645,0.001,0.01,1,s4-s5,4,0,1.52587890625e-05,1.0,2.0,2.0,s5,s3,s2,s1
50,3,0.0966420173645,0.001,0.01,1,s3-s6,4,0,3.81469726553e-06,1.0,2.0,2.0,s3,s5,s2,s1
