#flows,epsilon,is_correlated,#correlated_detect,#non-uniform_detect,#all_cases
200,0.01,1,1,13,14
200,0.01,1,2,12,14
200,0.01,1,6,8,14
200,0.01,1,1,13,14
200,0.01,1,5,9,14
225,0.01,1,3,11,14
225,0.01,1,5,9,14
225,0.01,1,2,12,14
225,0.01,1,2,12,14
225,0.01,1,0,14,14
225,0.01,1,2,12,14
225,0.01,1,6,8,14
225,0.01,1,3,11,14
225,0.01,1,3,11,14
225,0.01,1,5,9,14
250,0.01,1,6,8,14
250,0.01,1,3,11,14
250,0.01,1,3,11,14
250,0.01,1,2,12,14
250,0.01,1,2,12,14
250,0.01,1,3,11,14
250,0.01,1,5,9,14
250,0.01,1,3,11,14
250,0.01,1,3,11,14
250,0.01,1,4,10,14
275,0.01,1,3,11,14
275,0.01,1,2,12,14
275,0.01,1,2,12,14
275,0.01,1,2,12,14
275,0.01,1,4,10,14
275,0.01,1,3,11,14
275,0.01,1,2,12,14
275,0.01,1,3,11,14
275,0.01,1,5,9,14
275,0.01,1,6,8,14
300,0.01,1,6,8,14
300,0.01,1,5,9,14
300,0.01,1,7,7,14
300,0.01,1,6,8,14
300,0.01,1,4,10,14
300,0.01,1,5,9,14
300,0.01,1,4,10,14
300,0.01,1,4,10,14
300,0.01,1,5,9,14
300,0.01,1,5,9,14
325,0.01,1,5,9,14
325,0.01,1,7,7,14
325,0.01,1,7,7,14
325,0.01,1,3,11,14
325,0.01,1,5,9,14
325,0.01,1,3,11,14
325,0.01,1,5,9,14
325,0.01,1,6,8,14
325,0.01,1,3,11,14
325,0.01,1,4,10,14
350,0.01,1,9,5,14
350,0.01,1,9,5,14
350,0.01,1,8,6,14
350,0.01,1,10,4,14
350,0.01,1,8,6,14
350,0.01,1,4,10,14
350,0.01,1,7,7,14
350,0.01,1,7,7,14
350,0.01,1,8,6,14
350,0.01,1,3,11,14
375,0.01,1,6,8,14
375,0.01,1,7,7,14
375,0.01,1,6,8,14
375,0.01,1,5,9,14
375,0.01,1,7,7,14
375,0.01,1,5,9,14
375,0.01,1,9,5,14
375,0.01,1,4,10,14
375,0.01,1,6,8,14
375,0.01,1,4,10,14
