#flows,epsilon,is_correlated,key,count_chern,byte_chern,pred,true
150,0.01,1,ah161-al161,0.0014832085,4.27523569386E-07,1,1
150,0.01,1,ah33-al33,0.0127188455,4.22118557644E-12,0,1
150,0.01,1,ah193-al193,0.0127188455,1.74029022245E-36,0,1
150,0.01,1,ah162-al161,0.0302647424,4.1189203778E-05,0,1
150,0.01,1,ah1-al1,0.3285799136,0.0003396076,0,1
150,0.01,1,ah34-al33,0.1214623276,0.0024368788,0,1
150,0.01,0,ah226-al225,0.0721703783,1.44060398542E-06,0,0
150,0.01,0,ah2-al1,0.209040991,0.000000196,0,0
150,0.01,0,ah65-al65,0.262550374,9.97122026721E-08,0,0
150,0.01,0,ah66-al65,0.3285799136,8.13659726811E-34,0,0
150,0.01,0,ah194-al193,0.262550374,1.29490482876E-19,0,0
150,0.01,0,ah98-al97,0.209040991,0.0002072853,0,0
150,0.01,0,ah225-al225,0.209040991,4.1842519691E-10,0,0
150,0.01,0,ah97-al97,0.0639722192,4.59931837285E-15,0,0
150,0.01,0,ah161-al161,0.209040991,0.000003011,0,0
150,0.01,0,ah33-al33,0.3285799136,2.18487400663E-34,0,0
150,0.01,0,ah193-al193,0.1038555262,1.60362024436E-10,0,0
150,0.01,0,ah162-al161,0.633867637,5.05647445922E-05,0,0
150,0.01,0,ah1-al1,0.209040991,0.0004676605,0,0
150,0.01,0,ah34-al33,0.4747229346,5.22647161653E-12,0,0
175,0.01,1,ah226-al225,0.0044777541,3.48374050962E-18,1,1
175,0.01,1,ah2-al1,0.0507150489,0.0044205349,0,1
175,0.01,1,ah65-al65,0.1610410888,6.19144171938E-10,0,1
175,0.01,1,ah66-al65,0.3744869338,2.22327570963E-27,0,1
175,0.01,1,ah194-al193,0.1610410888,6.60710733186E-28,0,1
175,0.01,1,ah98-al97,0.0249619634,1.0928410824E-19,0,1
175,0.01,1,ah225-al225,0.0294896811,9.06815571386E-06,0,1
175,0.01,1,ah97-al97,0.2547012568,7.59357301977E-06,0,1
175,0.01,1,ah161-al161,0.0111490177,8.99215240644E-05,0,1
175,0.01,1,ah33-al33,0.1610410888,2.01259550516E-07,0,1
175,0.01,1,ah193-al193,0.0015992373,1.10455899293E-19,1,1
175,0.01,1,ah162-al161,0.3744869338,7.93721949936E-09,0,1
175,0.01,1,ah1-al1,0.0111490177,2.14788837351E-05,0,1
175,0.01,1,ah34-al33,0.0942100736,2.86268164861E-21,0,1
175,0.01,0,ah226-al225,0.2827925882,1.70740636765E-08,0,0
175,0.01,0,ah2-al1,0.2827925882,1.00472201413E-07,0,0
175,0.01,0,ah65-al65,0.2547012568,2.28815883378E-05,0,0
175,0.01,0,ah66-al65,0.2547012568,0.0001491996,0,0
175,0.01,0,ah194-al193,0.2547012568,4.50373664021E-11,0,0
175,0.01,0,ah98-al97,0.3557722294,0.0011970783,0,0
175,0.01,0,ah225-al225,0.1235387682,2.0253313702E-05,0,0
175,0.01,0,ah97-al97,0.1610410888,4.35873178461E-14,0,0
175,0.01,0,ah161-al161,0.513984138,3.19811478379E-05,0,0
175,0.01,0,ah33-al33,0.3744869338,0.0001439051,0,0
175,0.01,0,ah193-al193,0.3744869338,7.07730082279E-25,0,0
175,0.01,0,ah162-al161,0.2547012568,1.53010805146E-06,0,0
175,0.01,0,ah1-al1,0.0942100736,0.053776111,0,0
175,0.01,0,ah34-al33,0.0249619634,5.04377228703E-14,0,0
200,0.01,1,ah226-al225,0.0399058948,1.15174579285E-10,0,1
200,0.01,1,ah2-al1,0.0202158131,8.85640964697E-06,0,1
200,0.01,1,ah65-al65,0.0094315407,2.94523508371E-12,1,1
200,0.01,1,ah66-al65,0.0015611519,3.2570541376E-23,1,1
200,0.01,1,ah194-al193,0.1971341992,1.15223753024E-10,0,1
200,0.01,1,ah98-al97,0.0094315407,2.26233073965E-06,1,1
200,0.01,1,ah225-al225,0.0202158131,2.03538567106E-11,0,1
200,0.01,1,ah97-al97,0.1045056266,1.09951408213E-09,0,1
200,0.01,1,ah161-al161,0.0094315407,6.59944446919E-05,1,1
200,0.01,1,ah33-al33,0.0094315407,1.00503142216E-13,1,1
200,0.01,1,ah193-al193,0.0399058948,5.04969655705E-15,0,1
200,0.01,1,ah162-al161,0.0040265284,5.43946499853E-10,1,1
200,0.01,1,ah1-al1,0.0399058948,0.0011607184,0,1
200,0.01,1,ah34-al33,0.1240629035,9.22475301626E-27,0,1
200,0.01,0,ah226-al225,0.0729458344,1.28803244087E-05,0,0
200,0.01,0,ah2-al1,0.2937293281,1.35415187381E-09,0,0
200,0.01,0,ah65-al65,0.4117243073,3.80800127598E-07,0,0
200,0.01,0,ah66-al65,0.2937293281,0.000012699,0,0
200,0.01,0,ah194-al193,0.5445002771,5.67357472678E-13,0,0
200,0.01,0,ah98-al97,0.1240629035,2.91486480454E-06,0,0
200,0.01,0,ah225-al225,0.0094315407,3.06206725878E-07,1,0
200,0.01,0,ah97-al97,0.1240629035,1.99879073307E-14,0,0
200,0.01,0,ah161-al161,0.0463644614,0.0007947235,0,0
200,0.01,0,ah33-al33,0.5445002771,5.83229697119E-13,0,0
200,0.01,0,ah193-al193,0.0729458344,1.3151889727E-17,0,0
200,0.01,0,ah162-al161,0.675986475,4.57568319402E-09,0,0
200,0.01,0,ah1-al1,0.1240629035,0.0120873288,0,0
200,0.01,0,ah34-al33,0.1399523324,4.13036292658E-22,0,0
225,0.01,1,ah226-al225,0.1524227984,5.8123880688E-09,0,1
225,0.01,1,ah2-al1,0.0955756331,0.0003444602,0,1
225,0.01,1,ah65-al65,0.0955756331,4.31937606001E-07,0,1
225,0.01,1,ah66-al65,0.0161803207,6.24098210036E-15,0,1
225,0.01,1,ah194-al193,0.0955756331,1.7948419276E-14,0,1
225,0.01,1,ah98-al97,0.1524227984,0.000008682,0,1
225,0.01,1,ah225-al225,0.0034844793,3.60630753961E-08,1,1
225,0.01,1,ah97-al97,0.0955756331,2.33204174075E-10,0,1
225,0.01,1,ah161-al161,0.0312475769,0.0095517436,0,1
225,0.01,1,ah33-al33,0.0564165454,2.77209859699E-16,0,1
225,0.01,1,ah193-al193,0.0161803207,6.85192851459E-21,0,1
225,0.01,1,ah162-al161,0.0078003731,7.08656184656E-08,1,1
225,0.01,1,ah1-al1,0.0312475769,7.11886138409E-05,0,1
225,0.01,1,ah34-al33,0.0078003731,2.08522105327E-08,1,1
225,0.01,0,ah226-al225,0.0564165454,1.6860136172E-08,0,0
225,0.01,0,ah2-al1,0.2294966102,3.02436292916E-05,0,0
225,0.01,0,ah65-al65,0.0312475769,0.0024209361,0,0
225,0.01,0,ah66-al65,0.1524227984,1.1283763613E-09,0,0
225,0.01,0,ah194-al193,0.0161803207,6.73268811986E-13,0,0
225,0.01,0,ah98-al97,0.0334691294,2.11743939519E-13,0,0
225,0.01,0,ah225-al225,0.4423101956,3.20695801468E-08,0,0
225,0.01,0,ah97-al97,0.3270847684,3.6835765043E-09,0,0
225,0.01,0,ah161-al161,0.0463644614,1.65097691909E-10,0,0
225,0.01,0,ah33-al33,0.0564165454,9.79874857887E-40,0,0
225,0.01,0,ah193-al193,0.2294966102,8.81911799255E-19,0,0
225,0.01,0,ah162-al161,0.4423101956,3.51305317064E-10,0,0
225,0.01,0,ah1-al1,0.3270847684,0.0718508917,0,0
225,0.01,0,ah34-al33,0.6967038366,1.46056584571E-06,0,0
250,0.01,1,ah226-al225,0.0128465787,2.58463066307E-11,0,1
250,0.01,1,ah2-al1,0.0435980324,0.0015053005,0,1
250,0.01,1,ah65-al65,0.0435980324,9.21435113398E-07,0,1
250,0.01,1,ah66-al65,0.0029391943,0.0006253798,1,1
250,0.01,1,ah194-al193,0.0550658912,9.36523324409E-24,0,1
250,0.01,1,ah98-al97,0.0001863581,2.39341777444E-12,1,1
