#flows,epsilon,is_correlated,key,count_chern,byte_chern,pred,true
300,0.05,0,2_0_1_2-2_1_1_2,0.798139827421,3.15716060186e-33,0,0
300,0.05,0,2_0_0_3-2_1_0_3,0.510550695876,1.66561465155e-27,0,0
300,0.1,1,2_0_1_0-2_1_1_0,1.15165522244e-08,1.81813101249e-37,1,1
300,0.1,1,2_0_1_3-2_1_1_3,5.50463156608e-09,7.69029807614e-31,1,1
300,0.1,1,2_0_0_0-2_1_0_0,7.19559935853e-08,7.6264453705e-46,1,1
300,0.1,1,2_0_0_2-2_1_0_2,2.06095649745e-10,9.11220870408e-30,1,1
300,0.1,1,2_0_0_1-2_1_0_1,1.10315322226e-13,1.41794176985e-35,1,1
300,0.1,1,2_0_1_1-2_1_1_1,4.1850746725e-06,3.78814765797e-30,1,1
300,0.1,1,2_0_1_2-2_1_1_2,3.27556762978e-08,2.26847272408e-30,1,1
300,0.1,1,2_0_0_3-2_1_0_3,3.75814963065e-10,1.11900668833e-33,1,1
300,0.1,0,2_0_1_0-2_1_1_0,0.323653642026,4.92522185406e-49,0,0
300,0.1,0,2_0_1_3-2_1_1_3,0.270206068506,1.67225623102e-41,0,0
300,0.1,0,2_0_0_0-2_1_0_0,0.270206068506,2.25713518492e-27,0,0
300,0.1,0,2_0_0_2-2_1_0_2,0.5825592002,3.25060009933e-35,0,0
300,0.1,0,2_0_0_1-2_1_0_1,0.848326181393,9.62584310371e-34,0,0
300,0.1,0,2_0_1_1-2_1_1_1,0.652548920426,1.95325282174e-29,0,0
300,0.1,0,2_0_1_2-2_1_1_2,0.425300663833,2.31287052769e-29,0,0
300,0.1,0,2_0_0_3-2_1_0_3,0.318567751241,7.2596444008e-22,0,0
300,0.2,1,2_0_1_0-2_1_1_0,5.57347140179e-11,9.12919104313e-43,1,1
300,0.2,1,2_0_1_3-2_1_1_3,1.21770423203e-12,3.8352214679e-31,1,1
300,0.2,1,2_0_0_0-2_1_0_0,3.90822973258e-09,1.31009274275e-44,1,1
300,0.2,1,2_0_0_2-2_1_0_2,1.48084050261e-12,8.91790227371e-46,1,1
300,0.2,1,2_0_0_1-2_1_0_1,1.94467859741e-08,4.45513860375e-41,1,1
300,0.2,1,2_0_1_1-2_1_1_1,8.99765370763e-08,3.9503118557e-26,1,1
300,0.2,1,2_0_1_2-2_1_1_2,8.38411114983e-16,1.22648987155e-27,1,1
300,0.2,1,2_0_0_3-2_1_0_3,3.11101872807e-09,1.98443538075e-24,1,1
